date,symbol,exchange,passed,failed_criteria,close,rs_percentile
2026-08-17,AAMI,NYSE,True,,92.99,91.7
2026-08-17,ABCL,NASDAQ,True,,11.2,98.4
2026-08-17,ABNB,NASDAQ,True,,179.29,79.9
2026-08-17,ABSI,NASDAQ,True,,9.24,98.5
2026-08-17,ACHC,NASDAQ,True,,30.0,87.2
2026-08-17,ACHV,NASDAQ,True,,7.5,93.2
2026-08-17,ACRS,NASDAQ,True,,5.92,96.6
2026-08-17,ADAM,NASDAQ,True,,10.12,80.4
2026-08-17,ADEA,NASDAQ,True,,29.67,90.7
2026-08-17,ADPT,NASDAQ,True,,24.77,87.7
2026-08-17,AEHR,NASDAQ,True,,145.61,99.7
2026-08-17,AEIS,NASDAQ,True,,348.63,81.7
2026-08-17,AEVA,NASDAQ,True,,23.75,91.1
2026-08-17,AGEN,NASDAQ,True,,7.15,93.1
2026-08-17,AGM,NYSE,True,,231.72,72.2
2026-08-17,AIR,NYSE,True,,153.71,86.2
2026-08-17,ALKS,NASDAQ,True,,49.85,84.3
2026-08-17,ALNT,NASDAQ,True,,113.02,93.1
2026-08-17,ALRS,NASDAQ,True,,33.49,79.9
2026-08-17,AMAL,NASDAQ,True,,50.82,82.4
2026-08-17,AMCX,NASDAQ,True,,12.09,84.6
2026-08-17,AMG,NYSE,True,,371.4,70.1
2026-08-17,AMLX,NASDAQ,True,,21.43,90.6
2026-08-17,AMN,NYSE,True,,34.54,93.5
2026-08-17,AMRX,NASDAQ,True,,18.42,81.6
2026-08-17,AMTB,NYSE,True,,29.02,77.9
2026-08-17,ANAB,NASDAQ,True,,59.69,97.1
2026-08-17,ANET,NYSE,True,,201.8,79.4
2026-08-17,ANRO,NYSE,True,,33.6,99.5
2026-08-17,APA,NASDAQ,True,,41.58,88.2
2026-08-17,APGE,NASDAQ,True,,134.59,96.5
2026-08-17,APPS,NASDAQ,True,,12.24,97.6
2026-08-17,ARMK,NYSE,True,,61.8,84.4
2026-08-17,ARW,NYSE,True,,220.36,86.2
2026-08-17,ARWR,NASDAQ,True,,88.7,96.6
2026-08-17,ASC,NYSE,True,,18.07,81.9
2026-08-17,ASH,NYSE,True,,74.17,71.6
2026-08-17,ASML,NASDAQ,True,,1883.12,88.9
2026-08-17,ATAI,NASDAQ,True,,7.24,91.3
2026-08-17,ATI,NYSE,True,,231.78,94.8
2026-08-17,ATKR,NYSE,True,,93.71,81.1
2026-08-17,ATLC,NASDAQ,True,,100.14,91.0
2026-08-17,ATRO,NASDAQ,True,,93.05,95.5
2026-08-17,AUR,NASDAQ,True,,6.97,79.4
2026-08-17,AVR,NASDAQ,True,,9.42,93.3
2026-08-17,AVT,NASDAQ,True,,98.63,88.9
2026-08-17,AXGN,NASDAQ,True,,49.15,93.9
2026-08-17,AYA,NASDAQ,True,,26.67,94.5
2026-08-17,BBVA,NYSE,True,,28.8,75.3
2026-08-17,BCRX,NASDAQ,True,,9.94,74.4
2026-08-17,BELFA,NASDAQ,True,,248.02,84.5
2026-08-17,BELFB,NASDAQ,True,,297.91,87.5
2026-08-17,BEN,NYSE,True,,34.19,75.1
2026-08-17,BFH,NYSE,True,,111.25,86.8
2026-08-17,BFLY,NYSE,True,,9.02,99.3
2026-08-17,BJRI,NASDAQ,True,,66.27,88.5
2026-08-17,BLMN,NASDAQ,True,,10.69,85.9
2026-08-17,BLZE,NASDAQ,True,,19.39,99.1
2026-08-17,BMO,NYSE,True,,185.28,79.2
2026-08-17,BNS,NYSE,True,,91.35,72.3
2026-08-17,BNY,NYSE,True,,164.27,80.6
2026-08-17,BPOP,NASDAQ,True,,176.91,75.6
2026-08-17,BSTZ,NYSE,True,,31.71,81.9
2026-08-17,BTX,NYSE,True,,9.25,78.8
2026-08-17,BVS,NASDAQ,True,,13.88,89.2
2026-08-17,BWA,NYSE,True,,69.9,73.9
2026-08-17,BWLP,NYSE,True,,23.1,86.1
2026-08-17,C,NYSE,True,,138.51,71.2
2026-08-17,CAC,NASDAQ,True,,58.38,72.7
2026-08-17,CADL,NASDAQ,True,,12.16,95.1
2026-08-17,CAKE,NASDAQ,True,,109.07,92.6
2026-08-17,CASY,NASDAQ,True,,870.01,81.3
2026-08-17,CBL,NYSE,True,,56.94,88.9
2026-08-17,CBRL,NASDAQ,True,,59.04,87.6
2026-08-17,CCSI,NASDAQ,True,,36.84,76.2
2026-08-17,CDNA,NASDAQ,True,,46.38,98.0
2026-08-17,CECO,NASDAQ,True,,84.15,76.4
2026-08-17,CF,NYSE,True,,117.78,70.6
2026-08-17,CFG,NYSE,True,,74.31,70.7
2026-08-17,CGEM,NASDAQ,True,,20.59,95.3
2026-08-17,CGNX,NASDAQ,True,,66.6,75.4
2026-08-17,CGON,NASDAQ,True,,77.11,92.5
2026-08-17,CHEF,NASDAQ,True,,110.57,87.9
2026-08-17,CHRD,NASDAQ,True,,142.88,81.2
2026-08-17,CLBK,NASDAQ,True,,11.68,83.0
2026-08-17,CLDT,NYSE,True,,12.98,91.0
2026-08-17,CLDX,NASDAQ,True,,41.92,89.1
2026-08-17,CLMT,NASDAQ,True,,48.35,96.3
2026-08-17,CLYM,NASDAQ,True,,17.44,99.8
2026-08-17,CM,NYSE,True,,123.45,78.4
2026-08-17,CMBT,NYSE,True,,17.37,88.4
2026-08-17,CMPS,NASDAQ,True,,13.72,97.2
2026-08-17,CNK,NYSE,True,,37.52,79.1
2026-08-17,CNO,NYSE,True,,54.81,70.8
2026-08-17,CNQ,NYSE,True,,49.27,77.6
2026-08-17,CODI,NYSE,True,,12.1,91.6
2026-08-17,COGT,NASDAQ,True,,37.87,84.2
2026-08-17,COHR,NYSE,True,,351.22,95.9
2026-08-17,COHU,NASDAQ,True,,62.62,96.8
2026-08-17,CON,NYSE,True,,35.53,84.7
2026-08-17,CRDO,NASDAQ,True,,282.82,95.3
2026-08-17,CRL,NYSE,True,,286.64,89.2
2026-08-17,CRNX,NASDAQ,True,,84.75,94.6
2026-08-17,CROX,NASDAQ,True,,129.97,81.4
2026-08-17,CRSR,NASDAQ,True,,12.24,88.1
2026-08-17,CRWD,NASDAQ,True,,213.9,91.5
2026-08-17,CSX,NASDAQ,True,,50.58,70.6
2026-08-17,CTBI,NASDAQ,True,,78.48,72.9
2026-08-17,CTNM,NASDAQ,True,,14.53,71.1
2026-08-17,CTRN,NASDAQ,True,,72.67,89.7
2026-08-17,CVE,NYSE,True,,32.13,88.3
2026-08-17,CVEO,NYSE,True,,33.74,71.1
2026-08-17,CXW,NYSE,True,,33.58,89.6
2026-08-17,DAC,NYSE,True,,146.28,80.9
2026-08-17,DAL,NYSE,True,,87.59,74.6
2026-08-17,DAR,NYSE,True,,67.67,87.8
2026-08-17,DCO,NYSE,True,,205.23,92.0
2026-08-17,DCTH,NASDAQ,True,,17.05,90.4
2026-08-17,DELL,NYSE,True,,479.81,99.1
2026-08-17,DFTX,NASDAQ,True,,45.26,98.8
2026-08-17,DGII,NASDAQ,True,,83.34,94.0
2026-08-17,DHT,NYSE,True,,18.9,79.1
2026-08-17,DIN,NYSE,True,,34.99,70.0
2026-08-17,DINO,NYSE,True,,94.99,90.8
2026-08-17,DIOD,NASDAQ,True,,107.56,90.6
2026-08-17,DK,NYSE,True,,67.21,95.4
2026-08-17,DMRA,NASDAQ,True,,31.09,98.4
