date,symbol,exchange,passed,failed_criteria,close,rs_percentile
2026-07-16,AAMI,NYSE,True,,83.27,90.9
2026-07-16,AAPL,NASDAQ,True,,333.26,74.2
2026-07-16,AAT,NYSE,True,,25.85,76.7
2026-07-16,ABX,NYSE,True,,10.51,87.4
2026-07-16,ACA,NYSE,True,,145.0,79.8
2026-07-16,ACHC,NASDAQ,True,,33.61,94.6
2026-07-16,ACHV,NASDAQ,True,,5.96,85.2
2026-07-16,ACRS,NASDAQ,True,,5.36,97.6
2026-07-16,ADAM,NASDAQ,True,,9.22,74.9
2026-07-16,ADM,NYSE,True,,83.0,76.6
2026-07-16,AGL,NYSE,True,,121.22,99.7
2026-07-16,AHR,NYSE,True,,56.59,70.7
2026-07-16,AIR,NYSE,True,,133.48,83.5
2026-07-16,ALGT,NASDAQ,True,,105.41,83.4
2026-07-16,ALKS,NASDAQ,True,,51.94,89.8
2026-07-16,ALMS,NASDAQ,True,,27.23,99.4
2026-07-16,ALNT,NASDAQ,True,,87.18,89.3
2026-07-16,ALRS,NASDAQ,True,,32.59,80.6
2026-07-16,AMAL,NASDAQ,True,,48.3,84.6
2026-07-16,AMAT,NASDAQ,True,,560.93,96.5
2026-07-16,AMCX,NASDAQ,True,,10.9,78.7
2026-07-16,AMD,NASDAQ,True,,500.94,97.3
2026-07-16,AMG,NYSE,True,,376.79,80.1
2026-07-16,AMLX,NASDAQ,True,,17.02,81.6
2026-07-16,AMN,NYSE,True,,34.22,94.3
2026-07-16,AMRX,NASDAQ,True,,18.04,89.0
2026-07-16,AMTB,NYSE,True,,26.4,73.9
2026-07-16,ANDE,NASDAQ,True,,76.2,87.5
2026-07-16,ANRO,NYSE,True,,27.33,99.7
2026-07-16,APGE,NASDAQ,True,,134.08,96.9
2026-07-16,APLE,NYSE,True,,16.86,79.6
2026-07-16,ARCB,NASDAQ,True,,157.61,93.7
2026-07-16,ARKO,NASDAQ,True,,7.94,91.1
2026-07-16,ARMK,NYSE,True,,56.99,78.5
2026-07-16,ASML,NASDAQ,True,,1784.87,89.1
2026-07-16,ASTH,NASDAQ,True,,45.1,88.2
2026-07-16,ATEN,NYSE,True,,36.09,94.9
2026-07-16,ATEX,NASDAQ,True,,93.97,99.5
2026-07-16,ATI,NYSE,True,,185.51,91.5
2026-07-16,ATLC,NASDAQ,True,,103.24,91.3
2026-07-16,AVBP,NASDAQ,True,,32.76,82.4
2026-07-16,AVNS,NYSE,True,,24.96,96.1
2026-07-16,AVTX,NASDAQ,True,,17.88,90.6
2026-07-16,AXSM,NASDAQ,True,,237.04,89.2
2026-07-16,AZZ,NYSE,True,,151.14,72.7
2026-07-16,BAND,NASDAQ,True,,68.88,99.8
2026-07-16,BAP,NYSE,True,,387.44,81.6
2026-07-16,BBAR,NYSE,True,,19.55,73.2
2026-07-16,BBVA,NYSE,True,,25.7,73.2
2026-07-16,BCAX,NASDAQ,True,,27.6,91.9
2026-07-16,BEN,NYSE,True,,33.33,77.1
2026-07-16,BFH,NYSE,True,,98.14,84.2
2026-07-16,BFLY,NYSE,True,,7.01,97.5
2026-07-16,BIIB,NASDAQ,True,,208.92,72.6
2026-07-16,BIOA,NASDAQ,True,,22.16,98.0
2026-07-16,BJRI,NASDAQ,True,,62.47,85.1
2026-07-16,BKD,NYSE,True,,15.28,86.5
2026-07-16,BLBD,NASDAQ,True,,77.68,85.9
2026-07-16,BLX,NYSE,True,,59.94,77.2
2026-07-16,BMO,NYSE,True,,182.62,80.0
2026-07-16,BNL,NYSE,True,,22.79,72.7
